/home/fabian_57/thesis_projects/curriculum-test/scripts/train.py --procs 40 --strat 0.0 --sigma 0.15 --algo=ppo --env MiniGrid-DoorKey-16x16-v0 --no-instr --tb --frames=25000000 --model DK16-strat-basic-DK16-gigar --save-interval 10 --ending-acc 0.9 --ending-acc-window 50 --save-frames 1000000 --discount 0.99 --reward-multiplier 0.9 --max-steps 2560 --strat-method gigar

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, ending_acc=0.9, ending_acc_window=50, entropy_coef=0.01, env='MiniGrid-DoorKey-16x16-v0', epochs=4, frames=25000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, max_steps=2560, model='DK16-strat-basic-DK16-gigar', no_instr=True, no_mem=False, optim_alpha=0.99, optim_eps=1e-05, procs=40, recurrence=1, reward_multiplier=0.9, save_frames=1000000, save_interval=10, seed=1, sigma=0.15, strat=0.0, strat_method='gigar', tb=True, use_min=False, value_loss_coef=0.5)

Model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(64, 64)
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 11 | F 056320 | FPS 1650 | D 34 | rR:x̄σmM 0.00 0.00 0.00 0.00 | H 1.946 | V 0.009 | pL 0.002 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 12 | F 061440 | FPS 1627 | D 38 | rR:x̄σmM 0.00 0.00 0.00 0.00 | H 1.946 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 13 | F 066560 | FPS 1644 | D 41 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.943 | V 0.007 | pL -0.000 | vL 0.000 | ∇ 0.005 | Games 1 | Strat 0.0
U 14 | F 071680 | FPS 1627 | D 44 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.945 | V 0.011 | pL 0.002 | vL 0.000 | ∇ 0.002 | Games 0 | Strat 0.0
U 15 | F 076800 | FPS 1639 | D 47 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 16 | F 081920 | FPS 1639 | D 50 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 17 | F 087040 | FPS 1644 | D 53 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 18 | F 092160 | FPS 1638 | D 56 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 19 | F 097280 | FPS 1643 | D 59 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 20 | F 102400 | FPS 1617 | D 63 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 39 | Strat 0.0
Model successfully saved
U 21 | F 107520 | FPS 1648 | D 66 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 22 | F 112640 | FPS 1642 | D 69 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 23 | F 117760 | FPS 1654 | D 72 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 24 | F 122880 | FPS 1628 | D 75 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 25 | F 128000 | FPS 1624 | D 78 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 26 | F 133120 | FPS 1626 | D 81 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 27 | F 138240 | FPS 1619 | D 85 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 28 | F 143360 | FPS 1623 | D 88 | rR:x̄σmM 0.01 0.07 0.00 0.44 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 29 | F 148480 | FPS 1638 | D 91 | rR:x̄σmM 0.02 0.10 0.00 0.62 | H 1.943 | V 0.002 | pL -0.002 | vL 0.000 | ∇ 0.008 | Games 1 | Strat 0.0
U 30 | F 153600 | FPS 1639 | D 94 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.945 | V 0.008 | pL -0.001 | vL 0.000 | ∇ 0.004 | Games 1 | Strat 0.0
Model successfully saved
U 31 | F 158720 | FPS 1651 | D 97 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.945 | V -0.023 | pL -0.004 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 32 | F 163840 | FPS 1638 | D 100 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.945 | V -0.020 | pL -0.003 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 33 | F 168960 | FPS 1619 | D 103 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.015 | pL -0.003 | vL 0.000 | ∇ 0.001 | Games 1 | Strat 0.0
U 34 | F 174080 | FPS 1637 | D 107 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.012 | pL -0.002 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 35 | F 179200 | FPS 1634 | D 110 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.009 | pL -0.002 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 36 | F 184320 | FPS 1605 | D 113 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 37 | F 189440 | FPS 1630 | D 116 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.005 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 38 | F 194560 | FPS 1532 | D 119 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 39 | F 199680 | FPS 1258 | D 123 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 40 | F 204800 | FPS 1448 | D 127 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.003 | pL -0.001 | vL 0.000 | ∇ 0.001 | Games 37 | Strat 0.0
Model successfully saved
U 41 | F 209920 | FPS 1520 | D 130 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 42 | F 215040 | FPS 1563 | D 134 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 43 | F 220160 | FPS 1579 | D 137 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 44 | F 225280 | FPS 1594 | D 140 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 45 | F 230400 | FPS 1562 | D 143 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 46 | F 235520 | FPS 1579 | D 147 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 47 | F 240640 | FPS 1605 | D 150 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 48 | F 245760 | FPS 1584 | D 153 | rR:x̄σmM 0.03 0.13 0.00 0.62 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 49 | F 250880 | FPS 1579 | D 156 | rR:x̄σmM 0.01 0.09 0.00 0.55 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 50 | F 256000 | FPS 1498 | D 160 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.945 | V 0.002 | pL -0.002 | vL 0.000 | ∇ 0.003 | Games 2 | Strat 0.0
Model successfully saved
U 51 | F 261120 | FPS 1470 | D 163 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 52 | F 266240 | FPS 1612 | D 166 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.003 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 53 | F 271360 | FPS 1607 | D 170 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 54 | F 276480 | FPS 1607 | D 173 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 55 | F 281600 | FPS 1630 | D 176 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 56 | F 286720 | FPS 1603 | D 179 | rR:x̄σmM 0.01 0.09 0.00 0.58 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 57 | F 291840 | FPS 1607 | D 182 | rR:x̄σmM 0.02 0.10 0.00 0.58 | H 1.946 | V 0.000 | pL -0.001 | vL 0.000 | ∇ 0.002 | Games 1 | Strat 0.0
U 58 | F 296960 | FPS 1570 | D 186 | rR:x̄σmM 0.02 0.10 0.00 0.58 | H 1.946 | V 0.005 | pL -0.000 | vL 0.000 | ∇ 0.002 | Games 0 | Strat 0.0
U 59 | F 302080 | FPS 1587 | D 189 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.000 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 1 | Strat 0.0
U 60 | F 307200 | FPS 1599 | D 192 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.001 | Games 34 | Strat 0.0
Model successfully saved
U 61 | F 312320 | FPS 1637 | D 195 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 62 | F 317440 | FPS 1605 | D 198 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 63 | F 322560 | FPS 1590 | D 202 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 64 | F 327680 | FPS 1643 | D 205 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 65 | F 332800 | FPS 1650 | D 208 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 66 | F 337920 | FPS 1655 | D 211 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 67 | F 343040 | FPS 1643 | D 214 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 68 | F 348160 | FPS 1646 | D 217 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 69 | F 353280 | FPS 1650 | D 220 | rR:x̄σmM 0.03 0.10 0.00 0.58 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 70 | F 358400 | FPS 1639 | D 223 | rR:x̄σmM 0.03 0.10 0.00 0.57 | H 1.944 | V 0.003 | pL -0.002 | vL 0.000 | ∇ 0.003 | Games 3 | Strat 0.0
Model successfully saved
U 71 | F 363520 | FPS 1653 | D 226 | rR:x̄σmM 0.03 0.10 0.00 0.57 | H 1.945 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 72 | F 368640 | FPS 1635 | D 230 | rR:x̄σmM 0.03 0.12 0.00 0.57 | H 1.945 | V 0.003 | pL -0.001 | vL 0.000 | ∇ 0.003 | Games 1 | Strat 0.0
U 73 | F 373760 | FPS 1630 | D 233 | rR:x̄σmM 0.04 0.13 0.00 0.57 | H 1.944 | V 0.007 | pL -0.002 | vL 0.000 | ∇ 0.008 | Games 2 | Strat 0.0
U 74 | F 378880 | FPS 1601 | D 236 | rR:x̄σmM 0.05 0.14 0.00 0.57 | H 1.944 | V 0.005 | pL 0.001 | vL 0.000 | ∇ 0.002 | Games 1 | Strat 0.0
U 75 | F 384000 | FPS 1602 | D 239 | rR:x̄σmM 0.05 0.14 0.00 0.57 | H 1.944 | V 0.000 | pL -0.001 | vL 0.000 | ∇ 0.002 | Games 0 | Strat 0.0
U 76 | F 389120 | FPS 1622 | D 242 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.944 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.002 | Games 1 | Strat 0.0
U 77 | F 394240 | FPS 1629 | D 245 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.943 | V 0.003 | pL 0.000 | vL 0.000 | ∇ 0.001 | Games 1 | Strat 0.0
U 78 | F 399360 | FPS 1632 | D 249 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.943 | V 0.001 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 1 | Strat 0.0
U 79 | F 404480 | FPS 1639 | D 252 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V 0.003 | pL 0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 80 | F 409600 | FPS 1612 | D 255 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 29 | Strat 0.0
Model successfully saved
U 81 | F 414720 | FPS 1623 | D 258 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 82 | F 419840 | FPS 1578 | D 261 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 83 | F 424960 | FPS 1633 | D 264 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 84 | F 430080 | FPS 1657 | D 268 | rR:x̄σmM 0.06 0.15 0.00 0.57 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 85 | F 435200 | FPS 1627 | D 271 | rR:x̄σmM 0.08 0.18 0.00 0.66 | H 1.945 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.002 | Games 1 | Strat 0.0
U 86 | F 440320 | FPS 1598 | D 274 | rR:x̄σmM 0.08 0.18 0.00 0.66 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 87 | F 445440 | FPS 1613 | D 277 | rR:x̄σmM 0.08 0.18 0.00 0.66 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 88 | F 450560 | FPS 1639 | D 280 | rR:x̄σmM 0.08 0.18 0.00 0.66 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 89 | F 455680 | FPS 1633 | D 283 | rR:x̄σmM 0.08 0.18 0.00 0.66 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 90 | F 460800 | FPS 1601 | D 287 | rR:x̄σmM 0.05 0.14 0.00 0.66 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 3 | Strat 0.0
Model successfully saved
U 91 | F 465920 | FPS 1452 | D 290 | rR:x̄σmM 0.05 0.14 0.00 0.66 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 92 | F 471040 | FPS 1638 | D 293 | rR:x̄σmM 0.04 0.13 0.00 0.66 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 93 | F 476160 | FPS 1600 | D 296 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.942 | V 0.003 | pL -0.003 | vL 0.001 | ∇ 0.005 | Games 3 | Strat 0.0
U 94 | F 481280 | FPS 1625 | D 300 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.942 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.004 | Games 2 | Strat 0.0
U 95 | F 486400 | FPS 1590 | D 303 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.945 | V -0.009 | pL -0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 96 | F 491520 | FPS 1583 | D 306 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.945 | V -0.009 | pL -0.002 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 97 | F 496640 | FPS 1628 | D 309 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.946 | V -0.009 | pL -0.002 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 98 | F 501760 | FPS 1608 | D 312 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.946 | V -0.007 | pL -0.001 | vL 0.000 | ∇ 0.001 | Games 1 | Strat 0.0
U 99 | F 506880 | FPS 1534 | D 316 | rR:x̄σmM 0.04 0.17 0.00 0.86 | H 1.945 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 100 | F 512000 | FPS 1528 | D 319 | rR:x̄σmM 0.03 0.14 0.00 0.86 | H 1.944 | V -0.005 | pL -0.002 | vL 0.000 | ∇ 0.001 | Games 29 | Strat 0.0
Model successfully saved
U 101 | F 517120 | FPS 1587 | D 322 | rR:x̄σmM 0.03 0.14 0.00 0.86 | H 1.946 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 102 | F 522240 | FPS 1618 | D 325 | rR:x̄σmM 0.03 0.14 0.00 0.86 | H 1.946 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 103 | F 527360 | FPS 1627 | D 329 | rR:x̄σmM 0.03 0.14 0.00 0.86 | H 1.946 | V -0.005 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 104 | F 532480 | FPS 1633 | D 332 | rR:x̄σmM 0.03 0.14 0.00 0.86 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 105 | F 537600 | FPS 1636 | D 335 | rR:x̄σmM 0.05 0.18 0.00 0.86 | H 1.943 | V -0.002 | pL -0.004 | vL 0.001 | ∇ 0.004 | Games 2 | Strat 0.0
U 106 | F 542720 | FPS 1591 | D 338 | rR:x̄σmM 0.05 0.18 0.00 0.86 | H 1.946 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 107 | F 547840 | FPS 1635 | D 341 | rR:x̄σmM 0.05 0.18 0.00 0.86 | H 1.945 | V 0.006 | pL 0.001 | vL 0.000 | ∇ 0.001 | Games 0 | Strat 0.0
U 108 | F 552960 | FPS 1643 | D 344 | rR:x̄σmM 0.05 0.18 0.00 0.86 | H 1.946 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 109 | F 558080 | FPS 1647 | D 347 | rR:x̄σmM 0.05 0.18 0.00 0.86 | H 1.944 | V 0.007 | pL 0.001 | vL 0.000 | ∇ 0.003 | Games 1 | Strat 0.0
U 110 | F 563200 | FPS 1632 | D 351 | rR:x̄σmM 0.07 0.20 0.00 0.86 | H 1.944 | V 0.001 | pL -0.002 | vL 0.000 | ∇ 0.004 | Games 4 | Strat 0.0
Model successfully saved
U 111 | F 568320 | FPS 1639 | D 354 | rR:x̄σmM 0.07 0.20 0.00 0.86 | H 1.946 | V 0.003 | pL 0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
U 112 | F 573440 | FPS 1642 | D 357 | rR:x̄σmM 0.05 0.16 0.00 0.79 | H 1.946 | V 0.003 | pL 0.001 | vL 0.000 | ∇ 0.000 | Games 1 | Strat 0.0
U 113 | F 578560 | FPS 1621 | D 360 | rR:x̄σmM 0.04 0.16 0.00 0.79 | H 1.945 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.001 | Games 3 | Strat 0.0
U 114 | F 583680 | FPS 1626 | D 363 | rR:x̄σmM 0.05 0.17 0.00 0.79 | H 1.945 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.002 | Games 2 | Strat 0.0
U 115 | F 588800 | FPS 1614 | D 366 | rR:x̄σmM 0.05 0.17 0.00 0.79 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000 | Games 0 | Strat 0.0
